0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:15 +0530] "GET /ionis/api/getnoticcount/index.jsp?payload=%7B%22notifications%22%3A%22all%22%7D&_=1723697533440 HTTP/1.1" 200 25
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:15 +0530] "GET /ionis/app/web-fonts/Roboto-Bold.woff2 HTTP/1.1" 200 65972
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:16 +0530] "GET /ionis/app/js/home.js HTTP/1.1" 200 12307
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:16 +0530] "GET /ionis/api/metadata/getTaskMetadata HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:16 +0530] "GET /ionis/app/img/Multimodal-RAG.png HTTP/1.1" 200 529625
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:16 +0530] "GET /ionis/api/inbox/byUser/dfd/10000/index.jsp?payload=%7B%7D&_=1723697533442 HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:16 +0530] "GET /ionis/app/web-fonts/Poppins-SemiBold.woff2 HTTP/1.1" 200 48892
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:16 +0530] "GET /ionis/api/metadata/getTaskMetadata/ HTTP/1.1" 200 22
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:24:43 +0530] "POST /ionis/api/case/getCasesByCriteria/index.jsp HTTP/1.1" 200 1294
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:24:48 +0530] "GET /ionis/app/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:24:49 +0530] "GET /ionis/api/metadata/byKey?key=TEMPLATE_FILES/index.jsp&payload=%7B%22templates%22%3A%22all%22%7D&_=1723697689007 HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:24:49 +0530] "GET /ionis/api/metadata/getDocumentChecklist/index.jsp?payload=%7B%22docchecklist%22%3A%22all%22%7D&_=1723697689006 HTTP/1.1" 200 1732
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:24:49 +0530] "GET /ionis/api/metadata/getClientBundle/index.jsp?payload=%7B%22metadata%22%3A%22all%22%7D&_=1723697689005 HTTP/1.1" 200 120073
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:24:49 +0530] "GET /ionis/app/template/inbox.html?_=1723697689009 HTTP/1.1" 200 4536
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:24:49 +0530] "GET /ionis/api/getnoticcount/index.jsp?payload=%7B%22notifications%22%3A%22all%22%7D&_=1723697689008 HTTP/1.1" 200 25
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:24:49 +0530] "GET /ionis/api/metadata/getTaskMetadata HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:24:49 +0530] "GET /ionis/api/inbox/byUser/dfd/10000/index.jsp?payload=%7B%7D&_=1723697689010 HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:24:49 +0530] "GET /ionis/api/metadata/getTaskMetadata/ HTTP/1.1" 200 22
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:25:11 +0530] "GET /ionis/app/template/settings.html?_=1723697689011 HTTP/1.1" 200 41150
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:25:11 +0530] "GET /ionis/app/js/settings.js?v554 HTTP/1.1" 200 43310
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:25:11 +0530] "GET /ionis/api/metadata/getDocumentChecklist/index.jsp?payload=%7B%22docchecklist%22%3A%22all%22%7D&_=1723697689012 HTTP/1.1" 200 1732
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:25:12 +0530] "GET /ionis/api/metadata/getVisaDefinitions/index.jsp?payload=%7B%22visacategoreis%22%3A%22all%22%7D&_=1723697689013 HTTP/1.1" 200 2951
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:25:41 +0530] "GET /ionis/api/inbox/byUser/dfd/10000/index.jsp?payload=%7B%7D&_=1723697689014 HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:26:27 +0530] "GET /ionis/api/metadata/getVisaDefinitions/index.jsp?payload=%7B%22visacategoreis%22%3A%22all%22%7D&_=1723697689015 HTTP/1.1" 200 2951
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:40:11 +0530] "GET /ionis/api/inbox/byUser/dfd/10000/index.jsp?payload=%7B%7D&_=1723697689016 HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:40:18 +0530] "GET /ionis/app/js/popper.min.js.map HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:40:18 +0530] "GET /ionis/app/js/plugins/jquery.barrating.min.js.map HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:40:18 +0530] "GET /ionis/app/js/plugins/util.js.map HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:40:18 +0530] "GET /ionis/app/js/plugins/button.js.map HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:40:18 +0530] "GET /ionis/app/js/plugins/carousel.js.map HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:40:18 +0530] "GET /ionis/app/js/plugins/alert.js.map HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:40:18 +0530] "GET /ionis/app/js/plugins/collapse.js.map HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:40:18 +0530] "GET /ionis/app/js/plugins/modal.js.map HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:40:18 +0530] "GET /ionis/app/js/plugins/dropdown.js.map HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:40:18 +0530] "GET /ionis/app/js/plugins/popover.js.map HTTP/1.1" 404 802
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:40:18 +0530] "GET /ionis/app/js/plugins/tooltip.js.map HTTP/1.1" 404 802
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:40:18 +0530] "GET /ionis/app/js/plugins/tab.js.map HTTP/1.1" 404 798
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:40:18 +0530] "GET /ionis/app/css/main.css.map HTTP/1.1" 200 276106
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/ HTTP/1.1" 200 17942
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/js/plugins/select2.min.css HTTP/1.1" 200 14967
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/js/plugins/daterangepicker.css HTTP/1.1" 200 8432
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/js/plugins/dropzone.css HTTP/1.1" 200 12975
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/js/plugins/dataTables.bootstrap.min.css HTTP/1.1" 200 4189
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/js/plugins/perfect-scrollbar.min.css HTTP/1.1" 200 4414
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/js/plugins/slick.css HTTP/1.1" 200 1895
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/css/app.css?version=4.5.0 HTTP/1.1" 200 51480
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/css/main.css?version=4.5.0 HTTP/1.1" 200 847668
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/css/sub.css?version=4.5.0 HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/css/main.css.map?version=4.5.0 HTTP/1.1" 200 276106
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/js/plugins/jquery.min.js HTTP/1.1" 200 88147
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/img/logo.svg HTTP/1.1" 200 1978
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/img/avatar2.jpg HTTP/1.1" 200 33379
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/img/company7.png HTTP/1.1" 200 9161
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/img/company6.png HTTP/1.1" 200 17700
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/img/avatar1.jpg HTTP/1.1" 200 23121
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/img/avatar3.jpg HTTP/1.1" 200 51349
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/icon_fonts_assets/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31004
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/js/plugins/moment.js HTTP/1.1" 200 155399
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/js/sweetalert.min.js HTTP/1.1" 200 40808
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/js/clipboard.min.js HTTP/1.1" 200 10459
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/js/popper.min.js HTTP/1.1" 200 19193
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/js/plugins/Chart.min.js HTTP/1.1" 200 172819
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/js/plugins/select2.full.min.js HTTP/1.1" 200 78628
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/js/plugins/jquery.barrating.min.js HTTP/1.1" 200 5720
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/js/plugins/ckeditor/ckeditor.js HTTP/1.1" 200 666841
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/js/plugins/validator.min.js HTTP/1.1" 200 7737
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/js/plugins/daterangepicker.js HTTP/1.1" 200 68367
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/js/plugins/ckeditor/adapters/jquery.js HTTP/1.1" 200 3182
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:41:00 +0530] "GET /ionis/app/web-fonts/Roboto-Medium.woff2 HTTP/1.1" 200 66792
